Incident_Number,Area_Occ,Rpt_Dist,Dispatch_Date,Dispatch_Time,Call_Type_Code,Call_Type_Text
PD22012100001506,N Hollywood,1548,01/21/2022 12:00:00 AM,10:52:37,245SN,SUSP NOW
PD22012100001497,Harbor,0566,01/21/2022 12:00:00 AM,10:51:52,9073,ATT SUICIDE
PD22012100001498,Olympic,2005,01/21/2022 12:00:00 AM,10:51:33,9212N,TRESPASS SUSP NOW
PD22012100001502,Northeast,1127,01/21/2022 12:00:00 AM,10:51:13,006,CODE 6
PD22012100001465,Foothill,1602,01/21/2022 12:00:00 AM,10:51:02,9286,GUN
PD22012100001499,Mission,1988,01/21/2022 12:00:00 AM,10:50:53,415G,GRP
PD22012100001496,Outside,,01/21/2022 12:00:00 AM,10:49:31,006,CODE 6
PD22012100001495,Central,0138,01/21/2022 12:00:00 AM,10:48:58,006,CODE 6
PD22012100001487,Central,0176,01/21/2022 12:00:00 AM,10:48:43,484SN,SUSP NOW
PD22012100001477,Foothill,1612,01/21/2022 12:00:00 AM,10:48:37,314W,WMN
PD22012100001493,Outside,,01/21/2022 12:00:00 AM,10:48:32,006,CODE 6
PD22012100001491,Outside,,01/21/2022 12:00:00 AM,10:48:05,006,CODE 6
PD22012100001490,Rampart,0235,01/21/2022 12:00:00 AM,10:48:04,006,CODE 6
PD22012100001488,Outside,,01/21/2022 12:00:00 AM,10:47:37,006,CODE 6
PD22012100001486,Rampart,0233,01/21/2022 12:00:00 AM,10:47:19,006,CODE 6
PD22012100001472,Northeast,1162,01/21/2022 12:00:00 AM,10:46:48,415G,GRP
PD22012100001485,Outside,,01/21/2022 12:00:00 AM,10:46:44,006,CODE 6
PD22012100001484,N Hollywood,1557,01/21/2022 12:00:00 AM,10:46:29,006,CODE 6
PD22012100001436,Hollywood,0645,01/21/2022 12:00:00 AM,10:45:39,211J,J/O
PD22012100001464,Newton,1303,01/21/2022 12:00:00 AM,10:45:35,9049,REFUSING ID
PD22012100001482,Outside,,01/21/2022 12:00:00 AM,10:45:26,902,TRAFFIC STOP
PD22012100001481,Outside,,01/21/2022 12:00:00 AM,10:45:24,006,CODE 6
PD22012100001480,Pacific,1443,01/21/2022 12:00:00 AM,10:45:22,902,TRAFFIC STOP
PD22012100001478,Outside,,01/21/2022 12:00:00 AM,10:44:28,902,TRAFFIC STOP
PD22012100001441,N Hollywood,1545,01/21/2022 12:00:00 AM,10:44:23,9212N,TRESPASS SUSP NOW
PD22012100001476,Hollywood,0656,01/21/2022 12:00:00 AM,10:44:13,906R,ROBBERY (211 SILENT)
PD22012100001474,Central,0111,01/21/2022 12:00:00 AM,10:42:37,006,CODE 6
PD22012100001473,Outside,,01/21/2022 12:00:00 AM,10:42:36,006,CODE 6
PD22012100001451,Northeast,1141,01/21/2022 12:00:00 AM,10:42:34,415M,MAN
PD22012100001470,Newton,1309,01/21/2022 12:00:00 AM,10:41:41,006,CODE 6
PD22012100001469,Outside,,01/21/2022 12:00:00 AM,10:41:39,006,CODE 6
PD22012100001468,Outside,,01/21/2022 12:00:00 AM,10:41:06,006,CODE 6
PD22012100001466,Outside,,01/21/2022 12:00:00 AM,10:40:33,006,CODE 6
PD22012100001446,Southwest,0321,01/21/2022 12:00:00 AM,10:39:40,907A2,AMB O/D
PD22012100001455,Olympic,2071,01/21/2022 12:00:00 AM,10:38:43,415M,MAN
PD22012100001341,Southeast,1822,01/21/2022 12:00:00 AM,10:38:41,9049,REFUSING ID
PD22012100001463,Outside,,01/21/2022 12:00:00 AM,10:38:26,006,CODE 6
PD22012100001462,Outside,,01/21/2022 12:00:00 AM,10:38:26,006,CODE 6
PD22012100001461,Pacific,1432,01/21/2022 12:00:00 AM,10:38:21,902,TRAFFIC STOP
PD22012100001460,Newton,1395,01/21/2022 12:00:00 AM,10:37:47,006,CODE 6
PD22012100001459,Pacific,1466,01/21/2022 12:00:00 AM,10:37:35,006,CODE 6
PD22012100001458,Olympic,2027,01/21/2022 12:00:00 AM,10:37:18,006,CODE 6
PD22012100001443,West Valley,1037,01/21/2022 12:00:00 AM,10:36:44,594I,INVEST
PD22012100001453,Mission,1985,01/21/2022 12:00:00 AM,10:35:56,006,CODE 6
PD22012100001450,Outside,,01/21/2022 12:00:00 AM,10:35:12,006,CODE 6
PD22012100001449,Mission,1918,01/21/2022 12:00:00 AM,10:35:08,006,CODE 6
PD22012100001448,Outside,,01/21/2022 12:00:00 AM,10:35:06,006,CODE 6
PD22012100001447,Outside,,01/21/2022 12:00:00 AM,10:34:35,902,TRAFFIC STOP
PD22012100001438,Wilshire,0702,01/21/2022 12:00:00 AM,10:34:12,904AP,AMB PEDESTRIAN INVOL
PD22012100001445,Pacific,1444,01/21/2022 12:00:00 AM,10:34:07,902,TRAFFIC STOP
PD22012100001444,Outside,,01/21/2022 12:00:00 AM,10:34:00,006,CODE 6
PD22012100001440,Southeast,1822,01/21/2022 12:00:00 AM,10:32:55,288P5,POSS NEGLECT
PD22012100001442,Harbor,0521,01/21/2022 12:00:00 AM,10:32:33,006,CODE 6
PD22012100001392,West LA,0826,01/21/2022 12:00:00 AM,10:32:29,415M,MAN
PD22012100001439,Northeast,1127,01/21/2022 12:00:00 AM,10:31:21,006,CODE 6
PD22012100001428,Hollywood,0622,01/21/2022 12:00:00 AM,10:31:01,459PSN,POSS SUSP NOW
PD22012100001390,Topanga,2175,01/21/2022 12:00:00 AM,10:30:50,9202,ADULT
PD22012100001434,Hollywood,0636,01/21/2022 12:00:00 AM,10:30:05,245SN,SUSP NOW
PD22012100001435,Outside,,01/21/2022 12:00:00 AM,10:29:57,006,CODE 6
PD22012100001354,Newton,1324,01/21/2022 12:00:00 AM,10:29:48,459I,INVEST
PD22012100001132,Newton,1362,01/21/2022 12:00:00 AM,10:29:44,245DI,DOM VIOL INVEST
PD22012100000927,Newton,1333,01/21/2022 12:00:00 AM,10:29:38,415M,MAN
PD22012100001425,Rampart,0245,01/21/2022 12:00:00 AM,10:29:24,211SN,SUSP NOW
PD22012100001427,Central,0124,01/21/2022 12:00:00 AM,10:29:12,906B1,CODE 30 RINGER
PD22012100001432,Outside,,01/21/2022 12:00:00 AM,10:28:42,902,TRAFFIC STOP
PD22012100001431,Foothill,1687,01/21/2022 12:00:00 AM,10:28:09,006,CODE 6
PD22012100001430,Outside,,01/21/2022 12:00:00 AM,10:27:54,006,CODE 6
PD22012100001429,Olympic,2022,01/21/2022 12:00:00 AM,10:27:51,006,CODE 6
PD22012100001424,Wilshire,0784,01/21/2022 12:00:00 AM,10:27:10,918VF,VIOLENT FEM
PD22012100001426,Northeast,1151,01/21/2022 12:00:00 AM,10:26:24,006,CODE 6
PD22012100001423,Outside,,01/21/2022 12:00:00 AM,10:25:41,006,CODE 6
PD22012100001422,Pacific,1407,01/21/2022 12:00:00 AM,10:25:17,006,CODE 6
PD22012100001421,Outside,,01/21/2022 12:00:00 AM,10:25:10,902,TRAFFIC STOP
PD22012100001420,Outside,,01/21/2022 12:00:00 AM,10:25:02,006,CODE 6
PD22012100001389,N Hollywood,1504,01/21/2022 12:00:00 AM,10:24:07,242PD,POSS DOM VIOL
PD22012100001417,Southeast,1849,01/21/2022 12:00:00 AM,10:23:47,245FJ,SHOTS FIRED J/O
PD22012100001419,Outside,,01/21/2022 12:00:00 AM,10:23:35,006,CODE 6
PD22012100001236,Wilshire,0767,01/21/2022 12:00:00 AM,10:23:14,484I,INVEST
PD22012100001381,Northeast,1127,01/21/2022 12:00:00 AM,10:23:07,2883,ALONE
PD22012100001189,Wilshire,0706,01/21/2022 12:00:00 AM,10:22:23,415M,MAN
PD22012100001391,N Hollywood,1583,01/21/2022 12:00:00 AM,10:22:04,594PSN,POSS SUSP NOW
PD22012100001375,N Hollywood,1503,01/21/2022 12:00:00 AM,10:21:48,314M,MAN
PD22012100001415,Outside,,01/21/2022 12:00:00 AM,10:21:47,006,CODE 6
PD22012100001414,Outside,,01/21/2022 12:00:00 AM,10:21:43,006,CODE 6
PD22012100001248,West LA,0806,01/21/2022 12:00:00 AM,10:21:40,459P1S,POSS BFV SUSP
PD22012100001413,Devonshire,1762,01/21/2022 12:00:00 AM,10:21:33,902,TRAFFIC STOP
PD22012100001412,Outside,,01/21/2022 12:00:00 AM,10:21:27,006,CODE 6
PD22012100001409,Northeast,1134,01/21/2022 12:00:00 AM,10:21:15,9043,CPI
PD22012100001387,77th Street,1243,01/21/2022 12:00:00 AM,10:20:59,50321,RECOVERED STOLEN
PD22012100001411,Newton,1383,01/21/2022 12:00:00 AM,10:20:53,006,CODE 6
PD22012100001249,77th Street,1263,01/21/2022 12:00:00 AM,10:20:53,415W,WOMAN
PD22012100001406,Van Nuys,0935,01/21/2022 12:00:00 AM,10:20:23,242X,I/P
PD22012100001410,Outside,,01/21/2022 12:00:00 AM,10:20:15,902,TRAFFIC STOP
PD22012100001399,Hollywood,0668,01/21/2022 12:00:00 AM,10:19:30,415JG,JUV GRP
PD22012100001408,Pacific,1432,01/21/2022 12:00:00 AM,10:19:21,902,TRAFFIC STOP
PD22012100001404,Rampart,0201,01/21/2022 12:00:00 AM,10:18:43,415M,MAN
PD22012100001394,N Hollywood,1563,01/21/2022 12:00:00 AM,10:17:19,906B4,OTHER/459 SILENT
PD22012100001403,Newton,1373,01/21/2022 12:00:00 AM,10:17:09,006,CODE 6
PD22012100001402,Harbor,0519,01/21/2022 12:00:00 AM,10:17:01,006,CODE 6
PD22012100001400,Outside,,01/21/2022 12:00:00 AM,10:16:25,006,CODE 6
PD22012100001366,Newton,1395,01/21/2022 12:00:00 AM,10:16:18,594SN,SUSP NOW
PD22012100001398,Outside,,01/21/2022 12:00:00 AM,10:16:17,006,CODE 6
PD22012100001397,Outside,,01/21/2022 12:00:00 AM,10:16:17,006,CODE 6
PD22012100001396,Outside,,01/21/2022 12:00:00 AM,10:16:01,902,TRAFFIC STOP
PD22012100001395,Mission,1901,01/21/2022 12:00:00 AM,10:15:55,006,CODE 6
PD22012100001349,Harbor,0531,01/21/2022 12:00:00 AM,10:15:18,415W,WOMAN
PD22012100001388,Outside,,01/21/2022 12:00:00 AM,10:14:16,006,CODE 6
PD22012100001197,West LA,0858,01/21/2022 12:00:00 AM,10:13:41,9212,TRESPASS SUSP
PD22012100001385,Foothill,1636,01/21/2022 12:00:00 AM,10:13:32,211TJ,ATT J/O
PD22012100001384,West Valley,1037,01/21/2022 12:00:00 AM,10:13:18,415M,MAN
PD22012100001351,Foothill,1656,01/21/2022 12:00:00 AM,10:13:01,906B1,CODE 30 RINGER
PD22012100001386,Outside,,01/21/2022 12:00:00 AM,10:12:57,006,CODE 6
PD22012100001382,Van Nuys,0935,01/21/2022 12:00:00 AM,10:12:32,245SN,SUSP NOW
PD22012100001383,Outside,,01/21/2022 12:00:00 AM,10:11:39,902,TRAFFIC STOP
PD22012100001379,Outside,,01/21/2022 12:00:00 AM,10:11:09,006,CODE 6
PD22012100001378,Outside,,01/21/2022 12:00:00 AM,10:11:09,006,CODE 6
PD22012100001325,Topanga,2106,01/21/2022 12:00:00 AM,10:09:40,242D,DOM VIOL
PD22012100001371,Northeast,1133,01/21/2022 12:00:00 AM,10:09:37,415M,MAN
PD22012100001338,Topanga,2132,01/21/2022 12:00:00 AM,10:09:21,368I,ELDER/DEPENDENT ADUL
PD22012100001374,Central,0123,01/21/2022 12:00:00 AM,10:09:05,006,CODE 6
PD22012100001372,Outside,,01/21/2022 12:00:00 AM,10:08:59,902,TRAFFIC STOP
PD22012100001373,Outside,,01/21/2022 12:00:00 AM,10:08:59,006,CODE 6
PD22012100001370,Outside,,01/21/2022 12:00:00 AM,10:08:28,006,CODE 6
PD22012100001369,Outside,,01/21/2022 12:00:00 AM,10:08:27,902,TRAFFIC STOP
PD22012100001353,Central,0153,01/21/2022 12:00:00 AM,10:08:26,314M,MAN
PD22012100001368,Pacific,1453,01/21/2022 12:00:00 AM,10:07:56,902,TRAFFIC STOP
PD22012100001367,Outside,,01/21/2022 12:00:00 AM,10:07:47,006,CODE 6
PD22012100001362,Newton,1323,01/21/2022 12:00:00 AM,10:07:33,415M3,MAN W/GUN
PD22012100001365,Outside,,01/21/2022 12:00:00 AM,10:07:15,902,TRAFFIC STOP
PD22012100001347,Wilshire,0782,01/21/2022 12:00:00 AM,10:07:11,7203,FD
PD22012100001364,Outside,,01/21/2022 12:00:00 AM,10:06:46,006,CODE 6
PD22012100001361,Pacific,1443,01/21/2022 12:00:00 AM,10:05:54,902,TRAFFIC STOP
PD22012100001360,Hollenbeck,0487,01/21/2022 12:00:00 AM,10:05:46,902,TRAFFIC STOP
PD22012100001359,Outside,,01/21/2022 12:00:00 AM,10:05:22,006,CODE 6
PD22012100001358,Outside,,01/21/2022 12:00:00 AM,10:05:18,902,TRAFFIC STOP
PD22012100001357,Outside,,01/21/2022 12:00:00 AM,10:05:09,006,CODE 6
PD22012100001356,Central,0174,01/21/2022 12:00:00 AM,10:04:53,006,CODE 6
PD22012100001355,Newton,1371,01/21/2022 12:00:00 AM,10:04:52,006,CODE 6
PD22012100001350,Southwest,0354,01/21/2022 12:00:00 AM,10:04:44,930W,WMN
PD22012100001345,Southeast,1827,01/21/2022 12:00:00 AM,10:03:12,620D,DOM VIOL
PD22012100001348,West Valley,1001,01/21/2022 12:00:00 AM,10:02:47,006,CODE 6
PD22012100001283,Topanga,2183,01/21/2022 12:00:00 AM,10:02:42,620N,NEIGHBOR
PD22012100001318,Hollywood,0678,01/21/2022 12:00:00 AM,10:02:29,415M,MAN
PD22012100001346,Pacific,1414,01/21/2022 12:00:00 AM,10:02:00,902,TRAFFIC STOP
PD22012100001339,Northeast,1116,01/21/2022 12:00:00 AM,10:01:25,415M6,MAN W/KNIVES
PD22012100001337,Olympic,2039,01/21/2022 12:00:00 AM,10:01:16,906B1,CODE 30 RINGER
PD22012100001344,Olympic,2022,01/21/2022 12:00:00 AM,10:01:16,9283,PROPERTY
PD22012100001343,Central,0158,01/21/2022 12:00:00 AM,10:00:49,006,CODE 6
PD22012100001336,Southwest,0397,01/21/2022 12:00:00 AM,09:59:36,006,CODE 6
PD22012100001335,Outside,,01/21/2022 12:00:00 AM,09:59:30,902,TRAFFIC STOP
PD22012100001277,Olympic,2056,01/21/2022 12:00:00 AM,09:59:29,415M,MAN
PD22012100001332,West Valley,1031,01/21/2022 12:00:00 AM,09:58:50,930W,WMN
PD22012100001326,West LA,0899,01/21/2022 12:00:00 AM,09:57:04,904A,AMB
PD22012100001331,Outside,,01/21/2022 12:00:00 AM,09:56:40,006,CODE 6
PD22012100001328,Newton,1333,01/21/2022 12:00:00 AM,09:56:29,904A,AMB
PD22012100001329,N Hollywood,1526,01/21/2022 12:00:00 AM,09:56:06,50321,RECOVERED STOLEN
PD22012100001327,Outside,,01/21/2022 12:00:00 AM,09:55:20,006,CODE 6
PD22012100001309,Pacific,1409,01/21/2022 12:00:00 AM,09:54:44,9212,TRESPASS SUSP
PD22012100001319,Hollenbeck,0424,01/21/2022 12:00:00 AM,09:54:11,9286,GUN
PD22012100001323,Pacific,1414,01/21/2022 12:00:00 AM,09:53:23,902,TRAFFIC STOP
PD22012100001322,Outside,,01/21/2022 12:00:00 AM,09:53:19,902,TRAFFIC STOP
PD22012100001321,Devonshire,1709,01/21/2022 12:00:00 AM,09:53:02,006,CODE 6
PD22012100001317,Foothill,1677,01/21/2022 12:00:00 AM,09:52:37,484SN,SUSP NOW
PD22012100001292,Hollenbeck,0442,01/21/2022 12:00:00 AM,09:51:59,245SL,SUSP J/L
PD22012100001282,Olympic,2005,01/21/2022 12:00:00 AM,09:51:55,620F,FAMILY
PD22012100001308,Pacific,1453,01/21/2022 12:00:00 AM,09:51:45,9212,TRESPASS SUSP
PD22012100001316,N Hollywood,1555,01/21/2022 12:00:00 AM,09:51:11,006,CODE 6
PD22012100001315,Central,0171,01/21/2022 12:00:00 AM,09:51:05,006,CODE 6
PD22012100001314,Hollenbeck,0477,01/21/2022 12:00:00 AM,09:50:40,902,TRAFFIC STOP
PD22012100001313,West Valley,1035,01/21/2022 12:00:00 AM,09:50:36,006,CODE 6
PD22012100001312,Outside,,01/21/2022 12:00:00 AM,09:50:28,006,CODE 6
PD22012100001311,Mission,1985,01/21/2022 12:00:00 AM,09:49:25,006,CODE 6
PD22012100001310,Outside,,01/21/2022 12:00:00 AM,09:49:13,902,TRAFFIC STOP
PD22012100001307,Outside,,01/21/2022 12:00:00 AM,09:47:59,006,CODE 6
PD22012100001306,Outside,,01/21/2022 12:00:00 AM,09:47:48,902,TRAFFIC STOP
PD22012100001303,Mission,1952,01/21/2022 12:00:00 AM,09:47:37,245S,SUSP
PD22012100001305,Olympic,2015,01/21/2022 12:00:00 AM,09:47:31,006,CODE 6
PD22012100001304,Outside,,01/21/2022 12:00:00 AM,09:47:21,902,TRAFFIC STOP
PD22012100001302,Outside,,01/21/2022 12:00:00 AM,09:46:40,902,TRAFFIC STOP
PD22012100001301,Pacific,1432,01/21/2022 12:00:00 AM,09:45:45,902,TRAFFIC STOP
PD22012100001294,Devonshire,1727,01/21/2022 12:00:00 AM,09:45:41,620F,FAMILY
PD22012100001300,Devonshire,1774,01/21/2022 12:00:00 AM,09:45:33,006,CODE 6
PD22012100001276,West LA,0899,01/21/2022 12:00:00 AM,09:45:23,415M,MAN
PD22012100001299,Pacific,1414,01/21/2022 12:00:00 AM,09:45:17,902,TRAFFIC STOP
PD22012100001298,Outside,,01/21/2022 12:00:00 AM,09:45:10,006,CODE 6
PD22012100001252,77th Street,1248,01/21/2022 12:00:00 AM,09:44:53,503P3S,POSS GTA SUSP
PD22012100001297,Outside,,01/21/2022 12:00:00 AM,09:44:42,006,CODE 6
PD22012100001296,West LA,0824,01/21/2022 12:00:00 AM,09:44:32,902,TRAFFIC STOP
PD22012100001295,Outside,,01/21/2022 12:00:00 AM,09:44:23,006,CODE 6
PD22012100001293,Newton,1317,01/21/2022 12:00:00 AM,09:43:48,902,TRAFFIC STOP
PD22012100001291,Hollenbeck,0491,01/21/2022 12:00:00 AM,09:43:43,006,CODE 6
PD22012100001289,Outside,,01/21/2022 12:00:00 AM,09:42:31,006,CODE 6
PD22012100001231,Mission,1983,01/21/2022 12:00:00 AM,09:42:24,2884I,ABUSE INVEST
PD22012100001288,Outside,,01/21/2022 12:00:00 AM,09:41:34,006,CODE 6
PD22012100001286,Newton,1333,01/21/2022 12:00:00 AM,09:41:30,006,CODE 6
PD22012100001285,Outside,,01/21/2022 12:00:00 AM,09:41:27,006,CODE 6
PD22012100001284,Outside,,01/21/2022 12:00:00 AM,09:41:01,006,CODE 6
PD22012100001280,West Valley,1033,01/21/2022 12:00:00 AM,09:40:10,006,CODE 6
PD22012100001278,Wilshire,0732,01/21/2022 12:00:00 AM,09:39:30,904AO,AMB OVERTURNED VEH
PD22012100001267,West Valley,1006,01/21/2022 12:00:00 AM,09:38:06,415F,FIGHT
PD22012100001275,Outside,,01/21/2022 12:00:00 AM,09:38:04,006,CODE 6
PD22012100001274,Outside,,01/21/2022 12:00:00 AM,09:37:32,006,CODE 6
PD22012100001273,Outside,,01/21/2022 12:00:00 AM,09:37:29,006,CODE 6
PD22012100001272,Hollenbeck,0489,01/21/2022 12:00:00 AM,09:37:29,902,TRAFFIC STOP
PD22012100001078,Newton,1345,01/21/2022 12:00:00 AM,09:36:56,415GF,GROUP FIGHT
PD22012100001271,Northeast,1171,01/21/2022 12:00:00 AM,09:36:39,415M6,MAN W/KNIVES
PD22012100001255,Central,0161,01/21/2022 12:00:00 AM,09:36:32,9212,TRESPASS SUSP
PD22012100001268,Pacific,1431,01/21/2022 12:00:00 AM,09:36:31,906B1,CODE 30 RINGER
PD22012100001223,Topanga,2134,01/21/2022 12:00:00 AM,09:36:25,9212,TRESPASS SUSP
PD22012100001269,Topanga,2172,01/21/2022 12:00:00 AM,09:36:18,906B1,CODE 30 RINGER
PD22012100001266,Hollywood,0643,01/21/2022 12:00:00 AM,09:36:08,415G,GRP
PD22012100001259,Olympic,2079,01/21/2022 12:00:00 AM,09:35:26,9202,ADULT
PD22012100001216,Central,0139,01/21/2022 12:00:00 AM,09:35:14,594SN,SUSP NOW
PD22012100001246,Van Nuys,0943,01/21/2022 12:00:00 AM,09:34:55,900,UNKNOWN TROUBLE
PD22012100001263,Newton,1346,01/21/2022 12:00:00 AM,09:34:19,9053,VICIOUS
PD22012100001264,Pacific,1414,01/21/2022 12:00:00 AM,09:33:12,902,TRAFFIC STOP
PD22012100001217,N Hollywood,1599,01/21/2022 12:00:00 AM,09:32:56,242S,SUSP
PD22012100001262,Outside,,01/21/2022 12:00:00 AM,09:32:33,006,CODE 6
PD22012100001261,Outside,,01/21/2022 12:00:00 AM,09:32:26,006,CODE 6
PD22012100001260,West Valley,1037,01/21/2022 12:00:00 AM,09:31:56,006,CODE 6
PD22012100001253,Van Nuys,0923,01/21/2022 12:00:00 AM,09:31:16,906B1,CODE 30 RINGER
PD22012100001257,Rampart,0202,01/21/2022 12:00:00 AM,09:31:11,905C,CRUELTY
PD22012100001237,Harbor,0516,01/21/2022 12:00:00 AM,09:31:06,415G,GRP
PD22012100001245,Harbor,0526,01/21/2022 12:00:00 AM,09:31:01,415W,WOMAN
PD22012100001258,Outside,,01/21/2022 12:00:00 AM,09:30:42,902,TRAFFIC STOP
PD22012100001256,Southwest,0392,01/21/2022 12:00:00 AM,09:29:59,006,CODE 6
PD22012100001178,Newton,1343,01/21/2022 12:00:00 AM,09:29:41,9282,ADULT
PD22012100001254,Outside,,01/21/2022 12:00:00 AM,09:29:32,006,CODE 6
PD22012100001247,77th Street,1251,01/21/2022 12:00:00 AM,09:29:17,918PF,POSS FEM
PD22012100001234,Central,0153,01/21/2022 12:00:00 AM,09:28:21,415W,WOMAN
PD22012100001251,Pacific,1444,01/21/2022 12:00:00 AM,09:28:13,902,TRAFFIC STOP
PD22012100001250,Olympic,2071,01/21/2022 12:00:00 AM,09:27:55,902,TRAFFIC STOP
PD22012100001055,Southeast,1844,01/21/2022 12:00:00 AM,09:27:18,242I,BATTERY INVEST
PD22012100001243,Newton,1307,01/21/2022 12:00:00 AM,09:27:11,242DR,DOM VIOL R/O VIOLATI
PD22012100001244,Outside,,01/21/2022 12:00:00 AM,09:26:45,902,TRAFFIC STOP
PD22012100001241,Outside,,01/21/2022 12:00:00 AM,09:24:50,006,CODE 6
PD22012100001240,Northeast,1134,01/21/2022 12:00:00 AM,09:24:34,006,CODE 6
PD22012100001166,Central,0163,01/21/2022 12:00:00 AM,09:23:48,245S,SUSP
PD22012100001239,Outside,,01/21/2022 12:00:00 AM,09:23:41,006,CODE 6
PD22012100001238,Foothill,1622,01/21/2022 12:00:00 AM,09:23:12,006,CODE 6
PD22012100001235,Mission,1901,01/21/2022 12:00:00 AM,09:22:15,006,CODE 6
PD22012100001225,Pacific,1488,01/21/2022 12:00:00 AM,09:22:12,900,UNKNOWN TROUBLE
PD22012100001233,Mission,1988,01/21/2022 12:00:00 AM,09:22:12,902,TRAFFIC STOP
PD22012100001182,West LA,0882,01/21/2022 12:00:00 AM,09:22:04,242S,SUSP
PD22012100001232,Outside,,01/21/2022 12:00:00 AM,09:22:02,902,TRAFFIC STOP
PD22012100001226,Hollenbeck,0477,01/21/2022 12:00:00 AM,09:21:29,415W,WOMAN
PD22012100001230,Outside,,01/21/2022 12:00:00 AM,09:21:26,902,TRAFFIC STOP
PD22012100001200,Rampart,0236,01/21/2022 12:00:00 AM,09:21:11,459I,INVEST
PD22012100001154,Central,0156,01/21/2022 12:00:00 AM,09:20:49,9286,GUN
PD22012100001228,Outside,,01/21/2022 12:00:00 AM,09:20:42,006,CODE 6
PD22012100001143,Topanga,2144,01/21/2022 12:00:00 AM,09:20:33,415M,MAN
PD22012100001227,Devonshire,1785,01/21/2022 12:00:00 AM,09:20:32,006,CODE 6
PD22012100001219,Foothill,1637,01/21/2022 12:00:00 AM,09:18:59,620FR,FAMILY R/O
PD22012100001209,Newton,1309,01/21/2022 12:00:00 AM,09:18:16,906B1,CODE 30 RINGER
PD22012100001218,Outside,,01/21/2022 12:00:00 AM,09:18:06,902,TRAFFIC STOP
PD22012100001215,Central,0112,01/21/2022 12:00:00 AM,09:17:21,006,CODE 6
PD22012100001214,Hollenbeck,0497,01/21/2022 12:00:00 AM,09:17:06,902,TRAFFIC STOP
PD22012100001185,77th Street,1269,01/21/2022 12:00:00 AM,09:17:01,9049,REFUSING ID
PD22012100001213,Southwest,0357,01/21/2022 12:00:00 AM,09:16:50,006,CODE 6
PD22012100001212,Rampart,0291,01/21/2022 12:00:00 AM,09:16:02,902,TRAFFIC STOP
PD22012100001210,Pacific,1454,01/21/2022 12:00:00 AM,09:15:57,902,TRAFFIC STOP
PD22012100001205,Van Nuys,0914,01/21/2022 12:00:00 AM,09:15:45,918AF,AMB FEM
PD22012100001206,Rampart,0237,01/21/2022 12:00:00 AM,09:15:37,211GI,GTA INVEST
PD22012100001158,Harbor,0557,01/21/2022 12:00:00 AM,09:15:08,459I,INVEST
PD22012100001208,Hollenbeck,0497,01/21/2022 12:00:00 AM,09:14:45,006,CODE 6
PD22012100001207,Outside,,01/21/2022 12:00:00 AM,09:14:35,902,TRAFFIC STOP
PD22012100001204,Outside,,01/21/2022 12:00:00 AM,09:13:46,902,TRAFFIC STOP
PD22012100001203,Outside,,01/21/2022 12:00:00 AM,09:13:40,006,CODE 6
PD22012100001201,Foothill,1602,01/21/2022 12:00:00 AM,09:12:58,006,CODE 6
PD22012100001199,Foothill,1658,01/21/2022 12:00:00 AM,09:12:44,9049,REFUSING ID
PD22012100001196,Rampart,0249,01/21/2022 12:00:00 AM,09:12:21,507R,RADIO
PD22012100001193,Northeast,1141,01/21/2022 12:00:00 AM,09:11:41,9053,VICIOUS
PD22012100001195,Outside,,01/21/2022 12:00:00 AM,09:10:45,902,TRAFFIC STOP
PD22012100001194,Outside,,01/21/2022 12:00:00 AM,09:10:43,006,CODE 6
PD22012100001190,77th Street,1235,01/21/2022 12:00:00 AM,09:10:09,9201,CHILD
PD22012100001126,Central,0153,01/21/2022 12:00:00 AM,09:09:56,484S,SUSP
PD22012100001188,Southeast,1862,01/21/2022 12:00:00 AM,09:09:27,5032,RECOVERED
PD22012100001082,Newton,1325,01/21/2022 12:00:00 AM,09:09:04,242SN,SUSP NOW
PD22012100001186,Rampart,0211,01/21/2022 12:00:00 AM,09:08:54,904AB,TRAFFIC BICYCLIST IN
PD22012100001187,Outside,,01/21/2022 12:00:00 AM,09:08:19,902,TRAFFIC STOP
PD22012100001161,Olympic,2023,01/21/2022 12:00:00 AM,09:08:07,904A,AMB
PD22012100001184,Foothill,1698,01/21/2022 12:00:00 AM,09:06:45,006,CODE 6
PD22012100001174,Pacific,1469,01/21/2022 12:00:00 AM,09:06:44,906R,ROBBERY (211 SILENT)
PD22012100001181,Outside,,01/21/2022 12:00:00 AM,09:06:16,006,CODE 6
PD22012100001180,Outside,,01/21/2022 12:00:00 AM,09:06:11,006,CODE 6
PD22012100001172,Central,0111,01/21/2022 12:00:00 AM,09:06:04,918M,MALE
PD22012100001170,77th Street,1263,01/21/2022 12:00:00 AM,09:05:54,900,UNKNOWN TROUBLE
PD22012100001169,Rampart,0257,01/21/2022 12:00:00 AM,09:05:21,459I,INVEST
PD22012100001177,Hollywood,0669,01/21/2022 12:00:00 AM,09:05:20,006,CODE 6
PD22012100001176,Mission,1998,01/21/2022 12:00:00 AM,09:05:11,006,CODE 6
PD22012100001175,Outside,,01/21/2022 12:00:00 AM,09:05:11,902,TRAFFIC STOP
PD22012100001171,Hollenbeck,0453,01/21/2022 12:00:00 AM,09:04:33,902,TRAFFIC STOP
PD22012100001168,Outside,,01/21/2022 12:00:00 AM,09:02:48,006,CODE 6
PD22012100001167,Outside,,01/21/2022 12:00:00 AM,09:02:31,006,CODE 6
